:START_ID,:END_ID,:TYPE
we measure relation diversity by the number of unique triples that contain the relation,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Split relations into relation buckets based on the number of unique triples,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
within each relation bucket sort all triples by score regardless of relation,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Start with the lowest-numbered bucket and retain only the highest-score triple for its head,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
"one of the rarest possible relations in the dataset would survive for this head, increasing relation diversity overall",b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Order triples by score and split into score buckets,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
within each score bucket apply Maximize diversity,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
"Altogether, we group triples by how 'low' the score is and then favor less frequent relation types within each score bucket",b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
we choose the highest-scoring triple for each head,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
The algorithm is implemented using the Pandas framework and presented in Algorithm 1,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
"In our experiments, we use score_bucket_size = 0.01 and relation_bucket_size = 100",b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Figure C1 shows the relation distribution on a logarithmic scale,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
"it illustrates that while 'isa' is most represented in the training data, the helper LLM tends to select 'associated_with' most frequently during relation matching",b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
This reflects the helper LLM's inclination to select 'associated_with' during relation matching,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
the GraphMERT KG is heavily skewed towards 'associated_with' compared to the seed KG,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
"We ran a lightweight screening with GPT-5 Thinking on small, comparable samples from each KG",b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
this screening should be viewed as complementary to benchmark-based verification,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
For each KG we retrieved all triples whose head contains the keywords 'insulin-like growth factor 1 (IGF-1)' and 'glucocorticoid receptor (GR)',b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
the screening evaluated if these medical KG triples are valid and gave a very short reason why,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Table C2 summarizes screening results,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
we present counts and proportions of yes/maybe/no judgments for IGF-1 and GR across KGs,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Table C1 shows an example GraphMERT-extracted triple with novel tail vocabulary,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
the seed KG does not include the token 'nlrp3' and 'pathway' was learned and extracted from the text,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
"uan Qi, Rui Ray Chen, Yongchan Kwon, and James Zou published Proper dataset valuation by pointwise mutual information in 2025 on arXiv",b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
uan Qi,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Rui Ray Chen,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Yongchan Kwon,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
James Zou,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
2025,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
"Lingfeng Zhong, Jia Wu, Qian Li, Hao Peng, and Xindong Wu published A comprehensive survey on automatic knowledge graph construction in ACM Computing Surveys in November 2023",b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Lingfeng Zhong,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Jia Wu,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Qian Li,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Hao Peng,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
ACM Computing Surveys,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
November 2023,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
"Kaitlyn Zhou, Kawin Ethayarajh, Dallas Card, and Dan Jurafsky presented Problems with cosine as a measure of embedding similarity for high frequency words at the 60th Annual Meeting of the Association for Computational Linguistics in May 2022",b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Kaitlyn Zhou,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Kawin Ethayarajh,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Dallas Card,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Dan Jurafsky,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
60th Annual Meeting of the Association for Computational Linguistics,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
May 2022,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
"Lexin Zhou, Wout Schellaert, Fernando Martínez-Plumed, Yael Moros-Daval, Cèsar Ferri, and José Hernández-Orallo published Larger and more instructable language models become less reliable in Nature in 2024",b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Lexin Zhou,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Wout Schellaert,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Fernando Martínez-Plumed,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Yael Moros-Daval,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Cèsar Ferri,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
José Hernández-Orallo,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Nature,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
2024,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
"Yuqi Zhu, Xiaohan Wang, Jing Chen, Shuofei Qiao, Yixin Ou, Yunzhi Yao, Shumin Deng, Huajun Chen, and Ningyu Zhang published LLMs for knowledge graph construction and reasoning in World Wide Web in August 2024",b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Yuqi Zhu,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Xiaohan Wang,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Jing Chen,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Shuofei Qiao,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Yixin Ou,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Yunzhi Yao,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Shumin Deng,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Huajun Chen,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Ningyu Zhang,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
LLMs for knowledge graph construction and reasoning,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
World Wide Web,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
August 2024,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
The authors excluded some relations from the UMLS KG because they add little semantic value,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
authors,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
has_associated_finding was identified as a redundant relation where the tail subject is the same as the head subject,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
has_associated_finding,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
tail subject,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
head subject,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
has_laterality was given as an example of a relation with very few possible tails,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
has_laterality,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
'side',b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
The paper presented a Table A1 listing excluded UMLS relations,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Table A1,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Excluded UMLS relations,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
A PubMed search query was specified to retrieve diabetes-related records excluding SARS-CoV-2 and COVID-19 between 2019/04/01 and 2025/04/01,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
SARS-CoV-2,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
COVID-19,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
2019/04/01,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
2025/04/01,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
medline,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
"The KG injection algorithm input included sequences with heads, triples per head capped at 40, triple embedding similarity scores, and a similarity matching threshold α",b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
sequences with heads,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
score(T),b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
40,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Preprocessing step 1 dropped all triples with a score less than threshold α,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
preprocessing step 1,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Preprocessing step 2 made all triples unique by retaining the triple with the highest score when a triple matched multiple sequences,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
preprocessing step 2,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Triple selection prioritized maximizing injection score first and relation diversity second,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
triple selection,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
injection score,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
relation diversity,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Maximize diversity split relations into buckets by number of unique triples and retained the highest-scoring triple from the rarest bucket for each head,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Maximize diversity,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
relation buckets,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Maximize score then diversity ordered triples by score into buckets and applied Maximize diversity within each score bucket,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
score buckets,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
The algorithm was implemented using the Pandas framework and presented as Algorithm 1,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
algorithm,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Pandas framework,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Algorithm 1,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Table B1 reported seed KG relation injection counts for α = 0.55 in the training split,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Table B1,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
relation injection counts,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
training split,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Figure C1 compared relation distributions between the GraphMERT-extracted KG and the seed KG and noted differing prevalent relations,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Figure C1,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
A lightweight screening with GPT-5 Thinking was run on small comparable samples from each KG as a sanity check complementary to benchmark-based verification,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
lightweight screening,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
sanity check,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
benchmark-based verification,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
"For each KG, triples with heads containing 'insulin-like growth factor 1 (IGF-1)' and 'glucocorticoid receptor (GR)' were retrieved for human-inspectable samples",b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
insulin-like growth factor 1 (IGF-1),b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
glucocorticoid receptor (GR),b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
The prompt asked evaluators to judge if medical KG triples are valid (yes/no/maybe) and provide a very short reason,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
prompt,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
evaluators,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
medical KG triples,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
yes/no/maybe,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Table C1 presented an example GraphMERT-extracted triple where the seed KG did not include the token 'nlrp3' which was learned from text,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Table C1,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
GraphMERT-extracted triple,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
pathway,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
inflammasome activation,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
nlrp3 pathway,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Table C2 summarized GPT-5 Thinking screening counts and proportions for IGF-1 and GR across LLM and GraphMERT KGs,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
Table C2,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
IGF-1,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
GR,b330574d5671c6491bdaf6be43b42fa2e734a97af199968403f367bef776abb0,Source
insulin resistance,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
metabolic syndrome,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
bone metabolism,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
cardiac development,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
insulin-like growth factor 1 level,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
growth hormone treatment,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
insulin/insulin-like growth factor 1 (IGF-1) signaling pathway,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
insulin receptor,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
oocyte cohort quality,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
insulin-like growth factor 1 receptor (IGF-1R),5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
receptor,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
glucocorticoid signaling,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
insulin signaling,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
glucocorticoids,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
glucocorticoid receptor haploinsufficiency,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
hypertension,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
glucocorticoid receptor locus (NR3C1) polymorphisms,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
type 2 diabetes,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
podocyte-specific glucocorticoid receptor knockout,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
diabetic nephropathy,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
endothelial glucocorticoid receptor,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
endothelial glucocorticoid signaling,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
transcription,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
growth hormone treatment raises IGF-1,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
IGF-1 is associated with diabetes,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
IGF-1 is associated with insulin resistance,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
IGF-1 is associated with hyperglycemia,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
the insulin/insulin-like growth factor 1 signaling pathway includes the insulin receptor,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
the insulin receptor is a component of the insulin/IGF-1 signaling pathway,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
Insulin-like growth factor 1 (IGF1) is associated with transcription.,5f63a1c8c8f380d5a9dc13efdd4441a807ff52441eeee00af834681aebd64e6d,Source
